id,semantic_groups,uri,preflabel,name,synonyms,description
HGNC:4193,gene,https://identifiers.org/HGNC:4193,HGNC:4193,HGNC:4193,NA,NA
HP:0002423,phenotype,http://purl.obolibrary.org/obo/HP_0002423,HP:0002423,HP:0002423,NA,NA
HGNC:6180,gene,https://identifiers.org/HGNC:6180,HGNC:6180,HGNC:6180,NA,NA
MONDO:0010080,phenotype,http://purl.obolibrary.org/obo/MONDO_0010080,MONDO:0010080,MONDO:0010080,NA,NA
HP:0003487,phenotype,http://purl.obolibrary.org/obo/HP_0003487,HP:0003487,HP:0003487,NA,NA
MONDO:0008039,phenotype,http://purl.obolibrary.org/obo/MONDO_0008039,MONDO:0008039,MONDO:0008039,NA,NA
HP:0007256,phenotype,http://purl.obolibrary.org/obo/HP_0007256,HP:0007256,HP:0007256,NA,NA
HGNC:8140,gene,https://identifiers.org/HGNC:8140,HGNC:8140,HGNC:8140,NA,NA
MONDO:0014273,phenotype,http://purl.obolibrary.org/obo/MONDO_0014273,MONDO:0014273,MONDO:0014273,NA,NA
MONDO:0036484,phenotype,http://purl.obolibrary.org/obo/MONDO_0036484,MONDO:0036484,MONDO:0036484,NA,NA
HGNC:777,gene,https://identifiers.org/HGNC:777,HGNC:777,HGNC:777,NA,NA
MONDO:0004976,phenotype,http://purl.obolibrary.org/obo/MONDO_0004976,MONDO:0004976,MONDO:0004976,NA,NA
HP:0031993,phenotype,http://purl.obolibrary.org/obo/HP_0031993,HP:0031993,HP:0031993,NA,NA
HGNC:10940,gene,https://identifiers.org/HGNC:10940,HGNC:10940,HGNC:10940,NA,NA
MONDO:0011551,phenotype,http://purl.obolibrary.org/obo/MONDO_0011551,MONDO:0011551,MONDO:0011551,NA,NA
HGNC:1618,gene,https://identifiers.org/HGNC:1618,HGNC:1618,HGNC:1618,NA,NA
HGNC:10680,gene,https://identifiers.org/HGNC:10680,HGNC:10680,HGNC:10680,NA,NA
HGNC:11231,gene,https://identifiers.org/HGNC:11231,HGNC:11231,HGNC:11231,NA,NA
HGNC:1356,gene,https://identifiers.org/HGNC:1356,HGNC:1356,HGNC:1356,NA,NA
HGNC:21304,gene,https://identifiers.org/HGNC:21304,HGNC:21304,HGNC:21304,NA,NA
HGNC:29361,gene,https://identifiers.org/HGNC:29361,HGNC:29361,HGNC:29361,NA,NA
HGNC:17619,gene,https://identifiers.org/HGNC:17619,HGNC:17619,HGNC:17619,NA,NA
MONDO:0014796,phenotype,http://purl.obolibrary.org/obo/MONDO_0014796,MONDO:0014796,MONDO:0014796,NA,NA
HP:0002185,phenotype,http://purl.obolibrary.org/obo/HP_0002185,HP:0002185,HP:0002185,NA,NA
HGNC:13586,gene,https://identifiers.org/HGNC:13586,HGNC:13586,HGNC:13586,NA,NA
HP:0002548,phenotype,http://purl.obolibrary.org/obo/HP_0002548,HP:0002548,HP:0002548,NA,NA
MONDO:0014827,phenotype,http://purl.obolibrary.org/obo/MONDO_0014827,MONDO:0014827,MONDO:0014827,NA,NA
MONDO:0009279,phenotype,http://purl.obolibrary.org/obo/MONDO_0009279,MONDO:0009279,MONDO:0009279,NA,NA
HGNC:11535,gene,https://identifiers.org/HGNC:11535,HGNC:11535,HGNC:11535,NA,NA
HGNC:11139,gene,https://identifiers.org/HGNC:11139,HGNC:11139,HGNC:11139,NA,NA
HP:0001300,phenotype,http://purl.obolibrary.org/obo/HP_0001300,HP:0001300,HP:0001300,NA,NA
MONDO:0008084,phenotype,http://purl.obolibrary.org/obo/MONDO_0008084,MONDO:0008084,MONDO:0008084,NA,NA
MONDO:0011841,phenotype,http://purl.obolibrary.org/obo/MONDO_0011841,MONDO:0011841,MONDO:0011841,NA,NA
HGNC:4137,gene,https://identifiers.org/HGNC:4137,HGNC:4137,HGNC:4137,NA,NA
