subject_id,property_id,object_id,reference_uri,reference_supporting_text,reference_date,property_label,property_description,property_uri
chembl:CHEMBL586078,RO:0011002,hgnc:6893,NA,This edge comes from the DGIdb 5.0.,2025-10-15,NA,interaction score = 0.0593224983623699,http://purl.obolibrary.org/obo/RO_0011002
rxcui:31819,RO:0011002,hgnc:6893,NA,This edge comes from the DGIdb 5.0.,2025-10-15,NA,interaction score = 0.0098870830603949,http://purl.obolibrary.org/obo/RO_0011002
rxcui:142433,RO:0011002,hgnc:6893,NA,This edge comes from the DGIdb 5.0.,2025-10-15,NA,interaction score = 0.0008016553832752,http://purl.obolibrary.org/obo/RO_0011002
chembl:CHEMBL449081,RO:0011002,hgnc:6893,NA,This edge comes from the DGIdb 5.0.,2025-10-15,NA,interaction score = 0.0237289993449479,http://purl.obolibrary.org/obo/RO_0011002
chembl:CHEMBL536375,RO:0011002,hgnc:6893,NA,This edge comes from the DGIdb 5.0.,2025-10-15,NA,interaction score = 0.0395483322415799,http://purl.obolibrary.org/obo/RO_0011002
chembl:CHEMBL546576,RO:0011002,hgnc:6893,NA,This edge comes from the DGIdb 5.0.,2025-10-15,NA,interaction score = 0.1186449967247398,http://purl.obolibrary.org/obo/RO_0011002
iuphar.ligand:5193,RO:0011002,hgnc:6893,NA,This edge comes from the DGIdb 5.0.,2025-10-15,NA,interaction score = 0.0148306245905924,http://purl.obolibrary.org/obo/RO_0011002
chembl:CHEMBL55814,RO:0011002,hgnc:6893,NA,This edge comes from the DGIdb 5.0.,2025-10-15,NA,interaction score = 0.0118644996724739,http://purl.obolibrary.org/obo/RO_0011002
ncit:C61936,RO:0011002,hgnc:6893,NA,This edge comes from the DGIdb 5.0.,2025-10-15,NA,interaction score = 0.0237289993449479,http://purl.obolibrary.org/obo/RO_0011002
chembl:CHEMBL1386,RO:0011002,hgnc:6893,NA,This edge comes from the DGIdb 5.0.,2025-10-15,NA,interaction score = 0.0169492852463914,http://purl.obolibrary.org/obo/RO_0011002
chembl:CHEMBL600747,RO:0011002,hgnc:6893,NA,This edge comes from the DGIdb 5.0.,2025-10-15,NA,interaction score = 0.0237289993449479,http://purl.obolibrary.org/obo/RO_0011002
chembl:CHEMBL607309,RO:0011002,hgnc:6893,NA,This edge comes from the DGIdb 5.0.,2025-10-15,NA,interaction score = 0.0131827774138599,http://purl.obolibrary.org/obo/RO_0011002
ncit:C77030,RO:0011002,hgnc:6893,NA,This edge comes from the DGIdb 5.0.,2025-10-15,NA,interaction score = 0.0049435415301974,http://purl.obolibrary.org/obo/RO_0011002
chembl:CHEMBL1479103,RO:0011002,hgnc:6893,NA,This edge comes from the DGIdb 5.0.,2025-10-15,NA,interaction score = 0.0045632691047976,http://purl.obolibrary.org/obo/RO_0011002
chembl:CHEMBL601110,RO:0011002,hgnc:6893,NA,This edge comes from the DGIdb 5.0.,2025-10-15,NA,interaction score = 0.0169492852463914,http://purl.obolibrary.org/obo/RO_0011002
iuphar.ligand:7002,RO:0011002,hgnc:6893,NA,This edge comes from the DGIdb 5.0.,2025-10-15,NA,interaction score = 0.0065913887069299,http://purl.obolibrary.org/obo/RO_0011002
drugbank:DB03535,RO:0011002,hgnc:6893,NA,This edge comes from the DGIdb 5.0.,2025-10-15,NA,interaction score = 0.0296612491811849,http://purl.obolibrary.org/obo/RO_0011002
chembl:CHEMBL43612,RO:0011002,hgnc:6893,NA,This edge comes from the DGIdb 5.0.,2025-10-15,NA,interaction score = 0.0059322498362369,http://purl.obolibrary.org/obo/RO_0011002
chembl:CHEMBL584442,RO:0011002,hgnc:6893,NA,This edge comes from the DGIdb 5.0.,2025-10-15,NA,interaction score = 0.0148306245905924,http://purl.obolibrary.org/obo/RO_0011002
chembl:CHEMBL527620,RO:0011002,hgnc:6893,NA,This edge comes from the DGIdb 5.0.,2025-10-15,NA,interaction score = 0.0395483322415799,http://purl.obolibrary.org/obo/RO_0011002
chembl:CHEMBL462861,RO:0011002,hgnc:6893,NA,This edge comes from the DGIdb 5.0.,2025-10-15,NA,interaction score = 0.0395483322415799,http://purl.obolibrary.org/obo/RO_0011002
chembl:CHEMBL1436860,RO:0011002,hgnc:6893,NA,This edge comes from the DGIdb 5.0.,2025-10-15,NA,interaction score = 0.0237289993449479,http://purl.obolibrary.org/obo/RO_0011002
chembl:CHEMBL222556,RO:0011002,hgnc:6893,NA,This edge comes from the DGIdb 5.0.,2025-10-15,NA,interaction score = 0.0107859087931581,http://purl.obolibrary.org/obo/RO_0011002
ncit:C47768,RO:0011002,hgnc:6893,NA,This edge comes from the DGIdb 5.0.,2025-10-15,NA,interaction score = 0.0296612491811849,http://purl.obolibrary.org/obo/RO_0011002
rxcui:1545999,RO:0011002,hgnc:6893,NA,This edge comes from the DGIdb 5.0.,2025-10-15,NA,interaction score = 0.0059322498362369,http://purl.obolibrary.org/obo/RO_0011002
iuphar.ligand:12559,RO:0011002,hgnc:6893,NA,This edge comes from the DGIdb 5.0.,2025-10-15,NA,interaction score = 0.0169492852463914,http://purl.obolibrary.org/obo/RO_0011002
chembl:CHEMBL570408,RO:0011002,hgnc:6893,NA,This edge comes from the DGIdb 5.0.,2025-10-15,NA,interaction score = 0.0118644996724739,http://purl.obolibrary.org/obo/RO_0011002
chembl:CHEMBL59150,RO:0011002,hgnc:6893,NA,This edge comes from the DGIdb 5.0.,2025-10-15,NA,interaction score = 0.0395483322415799,http://purl.obolibrary.org/obo/RO_0011002
chembl:CHEMBL1374504,RO:0011002,hgnc:6893,NA,This edge comes from the DGIdb 5.0.,2025-10-15,NA,interaction score = 0.0593224983623699,http://purl.obolibrary.org/obo/RO_0011002
chembl:CHEMBL597035,RO:0011002,hgnc:6893,NA,This edge comes from the DGIdb 5.0.,2025-10-15,NA,interaction score = 0.0197741661207899,http://purl.obolibrary.org/obo/RO_0011002
drugbank:DB08660,RO:0011002,hgnc:6893,NA,This edge comes from the DGIdb 5.0.,2025-10-15,NA,interaction score = 0.0079096664483159,http://purl.obolibrary.org/obo/RO_0011002
chembl:CHEMBL1814509,RO:0011002,hgnc:6893,NA,This edge comes from the DGIdb 5.0.,2025-10-15,NA,interaction score = 0.0169492852463914,http://purl.obolibrary.org/obo/RO_0011002
chembl:CHEMBL600738,RO:0011002,hgnc:6893,NA,This edge comes from the DGIdb 5.0.,2025-10-15,NA,interaction score = 0.0197741661207899,http://purl.obolibrary.org/obo/RO_0011002
chembl:CHEMBL601140,RO:0011002,hgnc:6893,NA,This edge comes from the DGIdb 5.0.,2025-10-15,NA,interaction score = 0.0296612491811849,http://purl.obolibrary.org/obo/RO_0011002
chembl:CHEMBL578257,RO:0011002,hgnc:6893,NA,This edge comes from the DGIdb 5.0.,2025-10-15,NA,interaction score = 0.0148306245905924,http://purl.obolibrary.org/obo/RO_0011002
chembl:CHEMBL1336287,RO:0011002,hgnc:6893,NA,This edge comes from the DGIdb 5.0.,2025-10-15,NA,interaction score = 0.0169492852463914,http://purl.obolibrary.org/obo/RO_0011002
chembl:CHEMBL1609016,RO:0011002,hgnc:6893,NA,This edge comes from the DGIdb 5.0.,2025-10-15,NA,interaction score = 0.0296612491811849,http://purl.obolibrary.org/obo/RO_0011002
chembl:CHEMBL234338,RO:0011002,hgnc:6893,NA,This edge comes from the DGIdb 5.0.,2025-10-15,NA,interaction score = 0.0056497617487971,http://purl.obolibrary.org/obo/RO_0011002
drugbank:DB16774,RO:0011002,hgnc:6893,NA,This edge comes from the DGIdb 5.0.,2025-10-15,NA,interaction score = 0.0062444735118284,http://purl.obolibrary.org/obo/RO_0011002
chembl:CHEMBL510279,RO:0011002,hgnc:6893,NA,This edge comes from the DGIdb 5.0.,2025-10-15,NA,interaction score = 0.0169492852463914,http://purl.obolibrary.org/obo/RO_0011002
chembl:CHEMBL578512,RO:0011002,hgnc:6893,NA,This edge comes from the DGIdb 5.0.,2025-10-15,NA,interaction score = 0.0040912067836117,http://purl.obolibrary.org/obo/RO_0011002
ncit:C64175,RO:0011002,hgnc:6893,NA,This edge comes from the DGIdb 5.0.,2025-10-15,NA,interaction score = 0.0593224983623699,http://purl.obolibrary.org/obo/RO_0011002
chembl:CHEMBL1379900,RO:0011002,hgnc:6893,NA,This edge comes from the DGIdb 5.0.,2025-10-15,NA,interaction score = 0.0593224983623699,http://purl.obolibrary.org/obo/RO_0011002
chembl:CHEMBL1354502,RO:0011002,hgnc:6893,NA,This edge comes from the DGIdb 5.0.,2025-10-15,NA,interaction score = 0.0118644996724739,http://purl.obolibrary.org/obo/RO_0011002
chembl:CHEMBL600694,RO:0011002,hgnc:6893,NA,This edge comes from the DGIdb 5.0.,2025-10-15,NA,interaction score = 0.0169492852463914,http://purl.obolibrary.org/obo/RO_0011002
drugbank:DB16770,RO:0011002,hgnc:6893,NA,This edge comes from the DGIdb 5.0.,2025-10-15,NA,interaction score = 0.0062444735118284,http://purl.obolibrary.org/obo/RO_0011002
chembl:CHEMBL1449651,RO:0011002,hgnc:6893,NA,This edge comes from the DGIdb 5.0.,2025-10-15,NA,interaction score = 0.0197741661207899,http://purl.obolibrary.org/obo/RO_0011002
chembl:CHEMBL1390716,RO:0011002,hgnc:6893,NA,This edge comes from the DGIdb 5.0.,2025-10-15,NA,interaction score = 0.0197741661207899,http://purl.obolibrary.org/obo/RO_0011002
rxcui:9060,RO:0011002,hgnc:6893,NA,This edge comes from the DGIdb 5.0.,2025-10-15,NA,interaction score = 0.0015018354015789,http://purl.obolibrary.org/obo/RO_0011002
chembl:CHEMBL1466186,RO:0011002,hgnc:6893,NA,This edge comes from the DGIdb 5.0.,2025-10-15,NA,interaction score = 0.0148306245905924,http://purl.obolibrary.org/obo/RO_0011002
chembl:CHEMBL269733,RO:0011002,hgnc:6893,NA,This edge comes from the DGIdb 5.0.,2025-10-15,NA,interaction score = 0.0047457998689895,http://purl.obolibrary.org/obo/RO_0011002
drugbank:DB02365,RO:0011002,hgnc:6893,NA,This edge comes from the DGIdb 5.0.,2025-10-15,NA,interaction score = 0.0056497617487971,http://purl.obolibrary.org/obo/RO_0011002
rxcui:203176,RO:0011002,hgnc:6893,NA,This edge comes from the DGIdb 5.0.,2025-10-15,NA,interaction score = 0.0118644996724739,http://purl.obolibrary.org/obo/RO_0011002
iuphar.ligand:8019,RO:0011002,hgnc:6893,NA,This edge comes from the DGIdb 5.0.,2025-10-15,NA,interaction score = 0.0059322498362369,http://purl.obolibrary.org/obo/RO_0011002
iuphar.ligand:1704,RO:0011002,hgnc:6893,NA,This edge comes from the DGIdb 5.0.,2025-10-15,NA,interaction score = 0.0148306245905924,http://purl.obolibrary.org/obo/RO_0011002
chembl:CHEMBL228281,RO:0011002,hgnc:6893,NA,This edge comes from the DGIdb 5.0.,2025-10-15,NA,interaction score = 0.0169492852463914,http://purl.obolibrary.org/obo/RO_0011002
chembl:CHEMBL312487,RO:0011002,hgnc:6893,NA,This edge comes from the DGIdb 5.0.,2025-10-15,NA,interaction score = 0.0593224983623699,http://purl.obolibrary.org/obo/RO_0011002
rxcui:17128,RO:0011002,hgnc:6893,NA,This edge comes from the DGIdb 5.0.,2025-10-15,NA,interaction score = 0.0040912067836117,http://purl.obolibrary.org/obo/RO_0011002
chembl:CHEMBL184074,RO:0011002,hgnc:6893,NA,This edge comes from the DGIdb 5.0.,2025-10-15,NA,interaction score = 0.0296612491811849,http://purl.obolibrary.org/obo/RO_0011002
rxcui:6728,RO:0011002,hgnc:6893,NA,This edge comes from the DGIdb 5.0.,2025-10-15,NA,interaction score = 0.0040912067836117,http://purl.obolibrary.org/obo/RO_0011002
chembl:CHEMBL1256655,RO:0011002,hgnc:6893,NA,This edge comes from the DGIdb 5.0.,2025-10-15,NA,interaction score = 0.0118644996724739,http://purl.obolibrary.org/obo/RO_0011002
chembl:CHEMBL585591,RO:0011002,hgnc:6893,NA,This edge comes from the DGIdb 5.0.,2025-10-15,NA,interaction score = 0.0049435415301974,http://purl.obolibrary.org/obo/RO_0011002
chembl:CHEMBL1556914,RO:0011002,hgnc:6893,NA,This edge comes from the DGIdb 5.0.,2025-10-15,NA,interaction score = 0.0131827774138599,http://purl.obolibrary.org/obo/RO_0011002
iuphar.ligand:12556,RO:0011002,hgnc:6893,NA,This edge comes from the DGIdb 5.0.,2025-10-15,NA,interaction score = 0.0169492852463914,http://purl.obolibrary.org/obo/RO_0011002
chembl:CHEMBL268368,RO:0011002,hgnc:6893,NA,This edge comes from the DGIdb 5.0.,2025-10-15,NA,interaction score = 0.1186449967247398,http://purl.obolibrary.org/obo/RO_0011002
chembl:CHEMBL76904,RO:0011002,hgnc:6893,NA,This edge comes from the DGIdb 5.0.,2025-10-15,NA,interaction score = 0.0056497617487971,http://purl.obolibrary.org/obo/RO_0011002
chembl:CHEMBL1440119,RO:0011002,hgnc:6893,NA,This edge comes from the DGIdb 5.0.,2025-10-15,NA,interaction score = 0.0107859087931581,http://purl.obolibrary.org/obo/RO_0011002
chembl:CHEMBL1543865,RO:0011002,hgnc:6893,NA,This edge comes from the DGIdb 5.0.,2025-10-15,NA,interaction score = 0.0197741661207899,http://purl.obolibrary.org/obo/RO_0011002
rxcui:1592893,RO:0011002,hgnc:6893,NA,This edge comes from the DGIdb 5.0.,2025-10-15,NA,interaction score = 0.0047457998689895,http://purl.obolibrary.org/obo/RO_0011002
chembl:CHEMBL244707,RO:0011002,hgnc:6893,NA,This edge comes from the DGIdb 5.0.,2025-10-15,NA,interaction score = 0.0107859087931581,http://purl.obolibrary.org/obo/RO_0011002
chembl:CHEMBL187266,RO:0011002,hgnc:6893,NA,This edge comes from the DGIdb 5.0.,2025-10-15,NA,interaction score = 0.0091265382095953,http://purl.obolibrary.org/obo/RO_0011002
chembl:CHEMBL528807,RO:0011002,hgnc:6893,NA,This edge comes from the DGIdb 5.0.,2025-10-15,NA,interaction score = 0.0395483322415799,http://purl.obolibrary.org/obo/RO_0011002
chembl:CHEMBL446315,RO:0011002,hgnc:6893,NA,This edge comes from the DGIdb 5.0.,2025-10-15,NA,interaction score = 0.0593224983623699,http://purl.obolibrary.org/obo/RO_0011002
rxcui:1546455,RO:0011002,hgnc:6893,NA,This edge comes from the DGIdb 5.0.,2025-10-15,NA,interaction score = 0.0091265382095953,http://purl.obolibrary.org/obo/RO_0011002
chembl:CHEMBL20562,RO:0011002,hgnc:6893,NA,This edge comes from the DGIdb 5.0.,2025-10-15,NA,interaction score = 0.0169492852463914,http://purl.obolibrary.org/obo/RO_0011002
chembl:CHEMBL1371435,RO:0011002,hgnc:6893,NA,This edge comes from the DGIdb 5.0.,2025-10-15,NA,interaction score = 0.0593224983623699,http://purl.obolibrary.org/obo/RO_0011002
chembl:CHEMBL1569494,RO:0011002,hgnc:6893,NA,This edge comes from the DGIdb 5.0.,2025-10-15,NA,interaction score = 0.0237289993449479,http://purl.obolibrary.org/obo/RO_0011002
chembl:CHEMBL580071,RO:0011002,hgnc:6893,NA,This edge comes from the DGIdb 5.0.,2025-10-15,NA,interaction score = 0.1186449967247398,http://purl.obolibrary.org/obo/RO_0011002
chembl:CHEMBL585654,RO:0011002,hgnc:6893,NA,This edge comes from the DGIdb 5.0.,2025-10-15,NA,interaction score = 0.0237289993449479,http://purl.obolibrary.org/obo/RO_0011002
chembl:CHEMBL66953,RO:0011002,hgnc:6893,NA,This edge comes from the DGIdb 5.0.,2025-10-15,NA,interaction score = 0.0032956943534649,http://purl.obolibrary.org/obo/RO_0011002
chembl:CHEMBL478960,RO:0011002,hgnc:6893,NA,This edge comes from the DGIdb 5.0.,2025-10-15,NA,interaction score = 0.1186449967247398,http://purl.obolibrary.org/obo/RO_0011002
chembl:CHEMBL68534,RO:0011002,hgnc:6893,NA,This edge comes from the DGIdb 5.0.,2025-10-15,NA,interaction score = 0.0062444735118284,http://purl.obolibrary.org/obo/RO_0011002
chembl:CHEMBL494255,RO:0011002,hgnc:6893,NA,This edge comes from the DGIdb 5.0.,2025-10-15,NA,interaction score = 0.0296612491811849,http://purl.obolibrary.org/obo/RO_0011002
chembl:CHEMBL515252,RO:0011002,hgnc:6893,NA,This edge comes from the DGIdb 5.0.,2025-10-15,NA,interaction score = 0.0084746426231957,http://purl.obolibrary.org/obo/RO_0011002
chembl:CHEMBL538104,RO:0011002,hgnc:6893,NA,This edge comes from the DGIdb 5.0.,2025-10-15,NA,interaction score = 0.0237289993449479,http://purl.obolibrary.org/obo/RO_0011002
rxcui:2955,RO:0011002,hgnc:6893,NA,This edge comes from the DGIdb 5.0.,2025-10-15,NA,interaction score = 0.0017976514655263,http://purl.obolibrary.org/obo/RO_0011002
rxcui:52071,RO:0011002,hgnc:6893,NA,This edge comes from the DGIdb 5.0.,2025-10-15,NA,interaction score = 0.0056497617487971,http://purl.obolibrary.org/obo/RO_0011002
chembl:CHEMBL580183,RO:0011002,hgnc:6893,NA,This edge comes from the DGIdb 5.0.,2025-10-15,NA,interaction score = 0.0237289993449479,http://purl.obolibrary.org/obo/RO_0011002
chembl:CHEMBL1208903,RO:0011002,hgnc:6893,NA,This edge comes from the DGIdb 5.0.,2025-10-15,NA,interaction score = 0.1186449967247398,http://purl.obolibrary.org/obo/RO_0011002
chembl:CHEMBL238188,RO:0011002,hgnc:6893,NA,This edge comes from the DGIdb 5.0.,2025-10-15,NA,interaction score = 0.0237289993449479,http://purl.obolibrary.org/obo/RO_0011002
chembl:CHEMBL366861,RO:0011002,hgnc:6893,NA,This edge comes from the DGIdb 5.0.,2025-10-15,NA,interaction score = 0.0098870830603949,http://purl.obolibrary.org/obo/RO_0011002
rxcui:1367177,RO:0011002,hgnc:6893,NA,This edge comes from the DGIdb 5.0.,2025-10-15,NA,interaction score = 0.0091265382095953,http://purl.obolibrary.org/obo/RO_0011002
rxcui:42333,RO:0011002,hgnc:6893,NA,This edge comes from the DGIdb 5.0.,2025-10-15,NA,interaction score = 0.0131827774138599,http://purl.obolibrary.org/obo/RO_0011002
rxcui:2118525,RO:0011002,hgnc:6893,NA,This edge comes from the DGIdb 5.0.,2025-10-15,NA,interaction score = 0.0197741661207899,http://purl.obolibrary.org/obo/RO_0011002
chembl:CHEMBL586061,RO:0011002,hgnc:6893,NA,This edge comes from the DGIdb 5.0.,2025-10-15,NA,interaction score = 0.0593224983623699,http://purl.obolibrary.org/obo/RO_0011002
iuphar.ligand:3329,RO:0011002,hgnc:6893,NA,This edge comes from the DGIdb 5.0.,2025-10-15,NA,interaction score = 0.0107859087931581,http://purl.obolibrary.org/obo/RO_0011002
ncit:C1825,RO:0011002,hgnc:6893,NA,This edge comes from the DGIdb 5.0.,2025-10-15,NA,interaction score = 0.0118644996724739,http://purl.obolibrary.org/obo/RO_0011002
chembl:CHEMBL600734,RO:0011002,hgnc:6893,NA,This edge comes from the DGIdb 5.0.,2025-10-15,NA,interaction score = 0.0107859087931581,http://purl.obolibrary.org/obo/RO_0011002
chembl:CHEMBL1984884,RO:0011002,hgnc:6893,NA,This edge comes from the DGIdb 5.0.,2025-10-15,NA,interaction score = 0.0237289993449479,http://purl.obolibrary.org/obo/RO_0011002
chembl:CHEMBL584458,RO:0011002,hgnc:6893,NA,This edge comes from the DGIdb 5.0.,2025-10-15,NA,interaction score = 0.0084746426231957,http://purl.obolibrary.org/obo/RO_0011002
chembl:CHEMBL9470,RO:0011002,hgnc:6893,NA,This edge comes from the DGIdb 5.0.,2025-10-15,NA,interaction score = 0.0118644996724739,http://purl.obolibrary.org/obo/RO_0011002
chembl:CHEMBL40583,RO:0011002,hgnc:6893,NA,This edge comes from the DGIdb 5.0.,2025-10-15,NA,interaction score = 0.0296612491811849,http://purl.obolibrary.org/obo/RO_0011002
chembl:CHEMBL525103,RO:0011002,hgnc:6893,NA,This edge comes from the DGIdb 5.0.,2025-10-15,NA,interaction score = 0.0148306245905924,http://purl.obolibrary.org/obo/RO_0011002
chembl:CHEMBL173530,RO:0011002,hgnc:6893,NA,This edge comes from the DGIdb 5.0.,2025-10-15,NA,interaction score = 0.0065913887069299,http://purl.obolibrary.org/obo/RO_0011002
rxcui:4316,RO:0011002,hgnc:6893,NA,This edge comes from the DGIdb 5.0.,2025-10-15,NA,interaction score = 0.0069791174543964,http://purl.obolibrary.org/obo/RO_0011002
chembl:CHEMBL2095095,RO:0011002,hgnc:6893,NA,This edge comes from the DGIdb 5.0.,2025-10-15,NA,interaction score = 0.0065913887069299,http://purl.obolibrary.org/obo/RO_0011002
chembl:CHEMBL1397308,RO:0011002,hgnc:6893,NA,This edge comes from the DGIdb 5.0.,2025-10-15,NA,interaction score = 0.0237289993449479,http://purl.obolibrary.org/obo/RO_0011002
rxcui:10638,RO:0011002,hgnc:6893,NA,This edge comes from the DGIdb 5.0.,2025-10-15,NA,interaction score = 0.0065913887069299,http://purl.obolibrary.org/obo/RO_0011002
ncit:C171717,RO:0011002,hgnc:6893,NA,This edge comes from the DGIdb 5.0.,2025-10-15,NA,interaction score = 0.0148306245905924,http://purl.obolibrary.org/obo/RO_0011002
chembl:CHEMBL603952,RO:0011002,hgnc:6893,NA,This edge comes from the DGIdb 5.0.,2025-10-15,NA,interaction score = 0.0593224983623699,http://purl.obolibrary.org/obo/RO_0011002
chembl:CHEMBL495873,RO:0011002,hgnc:6893,NA,This edge comes from the DGIdb 5.0.,2025-10-15,NA,interaction score = 0.1186449967247398,http://purl.obolibrary.org/obo/RO_0011002
chembl:CHEMBL414890,RO:0011002,hgnc:6893,NA,This edge comes from the DGIdb 5.0.,2025-10-15,NA,interaction score = 0.0084746426231957,http://purl.obolibrary.org/obo/RO_0011002
chembl:CHEMBL457504,RO:0011002,hgnc:6893,NA,This edge comes from the DGIdb 5.0.,2025-10-15,NA,interaction score = 0.0169492852463914,http://purl.obolibrary.org/obo/RO_0011002
rxcui:7816,RO:0011002,hgnc:6893,NA,This edge comes from the DGIdb 5.0.,2025-10-15,NA,interaction score = 0.0091265382095953,http://purl.obolibrary.org/obo/RO_0011002
chembl:CHEMBL601605,RO:0011002,hgnc:6893,NA,This edge comes from the DGIdb 5.0.,2025-10-15,NA,interaction score = 0.0395483322415799,http://purl.obolibrary.org/obo/RO_0011002
chembl:CHEMBL123,RO:0011002,hgnc:6893,NA,This edge comes from the DGIdb 5.0.,2025-10-15,NA,interaction score = 0.0037076561476481,http://purl.obolibrary.org/obo/RO_0011002
